geom,name,osm_id,uic_ref
0101000020110F0000DCF689E6AA622D41C40C5B5292B55641,Mostelberg,302091520,8530412
0101000020110F0000F2F51D39FCE92E418BEACE5D63055741,"Weinfelden, Walkestrasse",302262864,8573613
0101000020110F0000A53C7F7D5AF32E4124D9B5135F055741,"Weinfelden, Felsenstrasse",302265064,8580250
0101000020110F00006F64ED7D36422E41E38EA3AAB5025741,General-Weber-Strasse,302271289,8583333
0101000020110F0000F33BF094D93F2E41B32351860D035741,"Frauenfeld, Rosenbergstrasse",302271330,8573364
0101000020110F0000074AD4A2E1EE2E41E031C1E349045741,"Weinfelden, Thurland",302276239,8573612
0101000020110F00005E4F8A9B93D22A41FB80CA27BE745641,Breitlauenen,302344981,8507386
0101000020110F00001C3F293AC6592E4156247E553D0D5641,"Cortivallo, Casa Anziani",302370891,8575289
0101000020110F0000B73D1A7DE6522E41E4CB4C3DB50C5641,Prevagno,302371001,8575291
0101000020110F0000E8075C4814512E4150C14CBCA50C5641,"Muzzano, Paese",302371132,8575292
0101000020110F00006BC8F8EFAE502E4143B7650CCA0B5641,"Cappella-Agnuzzo, Stazione",302375914,8581647
0101000020110F00000EBDD48384512E419CB0B068CA0B5641,"Cappella-Agnuzzo, Stazione",302375916,8581647
0101000020110F0000543789DEF5192E414A6E82DD28085641,Ponte Tresa,302383761,8575657
0101000020110F0000836DF3F8F23D2B41FA73FBD798805641,Giessbach See,302438963,8530340
0101000020110F000004B4946CB8412B41D4A9E29EAA805641,Giessbach Hotel,302438964,3408353
0101000020110F0000C00FCC82DC402E41035B8AECABF75641,"Tänikon, Forschungsanstalt",302495727,8576957
0101000020110F00006FF2CE9B3FD52D41308AC60071E65641,"Pfäffikon, Bussenhausen",302634317,8503562
0101000020110F0000CB279F59CFD92D41A8BA03E827E65641,"Pfäffikon, Hörnlistrasse",302640332,8573550
0101000020110F0000DCD9D2D33041284143B0FB40B88C5641,"Jura, Chassotte",302700966,8592379
0101000020110F0000B2C646BBF1402841C0CFDB1BAF8C5641,"Jura, Chassotte",302702052,8592379
0101000020110F0000C1B692A3664A2C41CAFECF40D0695641,Räterichsboden,302828900,8571611
0101000020110F0000959D08F8B4F12C417D94AB67E0DC5641,Adliswil,302860869,8503082
0101000020110F00001889F01B59EA2C419EDEE2B649E35641,Strassenverkehrsamt,302865827,8591385
0101000020110F0000C7E4414340BA2841699292F2FB1B5641,Mont-Gelé,302917252,8530098
0101000020110F0000C15562CDF94A2E41B23A7BF0B8F65641,Guntershausen,303022594,8506012
0101000020110F00002CE6448C093F2E411F2590CBFAF85641,Aadorf,303022601,8506013
0101000020110F0000E509C7940D582C4142248EA1C5B35641,"Luzern, Schlösslihalde",303097162,8589832
0101000020110F0000521BE11E423E2B417BAC3764326F5641,Männlichenbahn,303186096,8587540
0101000020110F0000CE8DDB7EB7182E4125C29460BCE75641,Dillhus,303310486,8573547
0101000020110F00003A2F426D01CD2A414FE9E8718F655641,Allmendhubel,303630755,8507359
0101000020110F0000E291492358D02A41DF52AC6609655641,Mürren,303630757,8507358
0101000020110F000009355CFDF37D2841DDFED3F848835641,Hangeried,303810524,8577884
0101000020110F00009E7F5099FBEE2841EFE3C365B0A65641,Illiswil,303844697,8571347
0101000020110F000079FF04E9F2EA2841ABC0C1667EA95641,Säriswil Dorf,303844985,8587328
0101000020110F0000B3D42FD731EC2841D5F2B2ED7CA95641,Säriswil Dorf,303844986,8587328
0101000020110F00006C4A9908D65F2B41016F1BB2CEE75641,KEBA,303917603,8590150
0101000020110F00006B1E3F6CF4BD2F41BAB09913DACC5641,Gamplüt,303973319,8530490
0101000020110F0000F23EF4B9B7C92F41A2C49417F1CB5641,Wildhaus (Gamplüt),303973321,8530489
0101000020110F00001220329F82DC2D41E8FEE20789E65641,"Pfäffikon, Wiesengrund",303987362,8503556
0101000020110F0000002AA2946CDC2D4191F5841A84E65641,"Pfäffikon, Wiesengrund",303987364,8503556
0101000020110F000015C58D7313DF2D4153BE80BE8DEC5641,Madetswil,304046048,8503564
0101000020110F0000A198D9BD5FC22D41B13B424271E85641,Halden,304050520,8573508
0101000020110F000076F1AC9CFDF62C41D43E129F4DA95641,Gersau,304064845,8508468
0101000020110F00004E640ABF3D0F294168035A4CA0A55641,Kappelenring Nord,304098667,8571354
0101000020110F0000F37B0BFA0DD7284110EAE84898A85641,Murzelen - Sandbühl,304099149,8571349
0101000020110F0000EB05659582CF2841660DD8F227AA5641,"Innerberg BE, Weidhaus",304099529,8571351
0101000020110F000030D079A0EB2629416A872CC2F1A95641,Ortschwaben Gehracher,304100010,8571373
0101000020110F00001278ABC4DFA92C41E4E7190A55F35641,"Buchs-Dällikon, Bahnhof",304291195,8576260
0101000020110F0000615FE17CC45D29416C74425B10E95641,"Bärschwil, Hölzlirank",304328789,8572175
0101000020110F00006F67009CFCBE2941055A73724EEA5641,"Fehren, Post",304507350,8500967
0101000020110F00003F11F7ABABDF2941A9B1A8B22CEA5641,See,304515488,8572123
0101000020110F00002ECD46D6D0DC29419AC274B940F75641,"Dornach, Schlatt",304541492,8588754
0101000020110F00001B8E90E0F8DB2941E4964F428BF85641,"Dornach, Gwändweg",304541691,8572205
0101000020110F00003C4D206D65DD2941FCC14950E5F85641,Spital,304542249,8578224
0101000020110F000001A04CB5DFE329414AC81C056AF75641,"Dornach, Quidum",304544984,8588753
0101000020110F000001D34E918DC52841DD0CB27F6DBE5641,Jurastrasse,304638871,8587638
0101000020110F0000119C7EAAA0C42D4139EA61E535D85641,"Grüningen, Stedtli",304661982,8576021
0101000020110F0000F99DA3037EE32941AC6BD0B9C7825641,Tellstrasse,304667396,8591926
0101000020110F0000F2271E228D792D41D6A773F2F0E85641,Hegnau,304691770,8503156
0101000020110F0000334639E896792D4156A32806F2E85641,Hegnau,304691779,8503156
0101000020110F000036ACD71666762D417B2102FE73E85641,Zimikon,304692210,8589106
0101000020110F00006917A64C24762D41B08084E269E85641,Zimikon,304692222,8589106
0101000020110F0000C799BC8221722D41A9CD636770E85641,In der Höh,304692244,8576139
0101000020110F00001EE7DB40AE732D411BC46D8D6CE85641,In der Höh,304692256,8576139
0101000020110F00004324380DA27A2D41641D5D9EECE85641,Chammwisen,304694345,8589128
0101000020110F0000CACDD48C917F2D41223ED6D684E75641,Chrummacher,304694371,8503155
0101000020110F00005AC1F017AEAE2C4176E5669E0FF45641,"Buchs ZH, Petermoos",304825842,8576257
0101000020110F00008AA16DDCE1A92C41E1ADEEB160F35641,"Buchs-Dällikon, Bahnhof",304825867,8576260
0101000020110F0000F074780508AA2C41CCCC8B01E5F35641,"Buchs ZH, Post",304825885,8576259
0101000020110F000009E55AAD83742941995D067C72D05641,Oberdorf,304986873,8530671
0101000020110F0000D478FFFDC8812941C8338E2C0DD35641,Weissenstein,304986874,8500252
0101000020110F00009C5972DA501A294116F220C0A5BC5641,"Schnottwil, Schulhaus",305124513,8581120
0101000020110F00004D5333A02BBD2D41A8B6D983FCE95641,Zelgli,305399150,8573510
0101000020110F000018053C387DD22D413B90CF0765E85641,"Russikon, Wilhof",305410280,8503563
0101000020110F00005C30066C14552E41644EBF8EF50D5641,"Breganzona, Posta",305445776,8591795
0101000020110F0000BD8A63685E572E417A2E9B264F0E5641,"Breganzona, Medi",305445777,8591589
0101000020110F0000B069DAD542582E41ACB3B3F8430E5641,"Breganzona, Medi",305445778,8591589
0101000020110F0000D03323515A5B2E41E05F2033820E5641,Cinque Vie,305445780,8575381
0101000020110F0000F3951D3C575C2E41BDA15B987F0E5641,Cinque Vie,305445781,8575381
0101000020110F000047F85FFFE75E2E414892E7FF4A0E5641,Studio Radio,305445785,8581597
0101000020110F0000AFBD31A8B45E2E41E20D86C3480E5641,Studio Radio,305445788,8581597
0101000020110F00002E6682588258294191CF84AF5CAC5641,"Münchenbuchsee, Waldegg",305469326,8576978
0101000020110F00003AEF98EDBB4E294165E25AA562AE5641,"Münchenbuchsee, Dorf",305469580,8571470
0101000020110F0000A8FA3E82504929414C8F270C23AF5641,"Münchenbuchsee, Sagi",305469584,8581025
0101000020110F0000D093D120208628413569DBC07BA35641,Ferenbalm-Gurbrü,305478343,8504485
0101000020110F00007D5B8CE466E227417DC189ED46AC5641,Zihlbrücke,305479982,8504490
0101000020110F00000776A66D1DC028419826C1D701AA5641,Frieswil Dorf,305486654,8507776
0101000020110F0000951DEF608A082B41ED117C6DB0D45641,Brittnau-Wikon,305595184,8502002
0101000020110F000092C23B69153A27411555CF304EBB5641,La Chaux-de Fonds Est,305652307,8500184
0101000020110F00009B3E1638C8A42841E75C58D5F9D05641,Pontenet,305682094,8500135
0101000020110F0000E6D99CA29843294192A470B769AE5641,"Münchenbuchsee, Mätteli",305764207,8576973
0101000020110F000090FE120663DE284165BC60479CB55641,Industriezone Bernstrasse,305765121,8580977
0101000020110F0000B29CAC086DD82841A8EEB157BEB55641,Seelandhalle,305765126,8581076
0101000020110F0000ACDD57B124D42841AB592EC724B65641,Mühleplatz,305765131,8571255
0101000020110F0000076DD0D8BD6A2E41BCF621BF0D0E5641,"Lugano, Autosilo Balestra",305969072,8505913
0101000020110F00009777564D9BD42B411A0C88779E7F5641,Meiringen,305983541,8530343
0101000020110F000094BCE6545EE32B41F763F17D56805641,Reuti (Meiringen),305983624,8530344
0101000020110F0000C4D03D8257FB2B414E3EDE9BF1825641,Mägisalp (Reuti),305983761,8530346
0101000020110F0000E42D97E9226A2E41129968151A0E5641,"Lugano, Via Ginevra",306017494,8588108
0101000020110F00005A52D72BEECF2D4123F9E5F9EFE95641,"Russikon, Gemeindehaus",306116900,8503792
0101000020110F0000DBC4EE91BFCD2D411174201D39EA5641,"Russikon, Kirche",306242275,8573530
0101000020110F0000F367B6E511C32D41024423064EEC5641,"Russikon, Rumlikon",306242375,8503561
0101000020110F0000DB92DEC9A0A52D4122E9B4FC15EC5641,Weisslingerstrasse,306284176,8503382
0101000020110F00007FD35F03A1D52D4124EEC6668CE75641,Sulzberg,306285906,8573528
0101000020110F000012D2100365D52D41DDAAC3D691E75641,Sulzberg,306286286,8573528
0101000020110F0000038B336138D22D41A149A12016EA5641,Thalgarten,306286750,8573512
0101000020110F00007DAA62B8E71E27411212DCDC7E4A5641,Saint-Gingolph,306495012,8501428
0101000020110F00006106591C557A27411E1851D9DD515641,Vuarennes,306500168,8501381
0101000020110F0000B03BA876F9EF2741D74608734E565641,La Tine,306504177,8501391
0101000020110F00003517C972A90F28419E42308CED555641,Rossiniere,306504199,8501392
0101000020110F00003C9E4D1CE51B28412EBD7BB41D565641,La Chaudanne-Les Moulins,306504206,8501393
0101000020110F000073E2518FF93A284159C0D4B284575641,Château-d'Oex,306504255,8501394
0101000020110F0000E9562CD9164328419B0AB328C5575641,La Palaz-Hôpital,306507835,8501198
0101000020110F0000F2061FDCB44E2841891BCFAA65575641,Les Granges-Gérinioz,306507866,8501395
0101000020110F000084F39E74266A28414D5B2DBDAD585641,Flendruz,306507932,8501396
0101000020110F0000F9003B94777D28415EAB41ADA4595641,Rougemont,306507958,8501397
0101000020110F000080D49FB283D624414840EAFCB62A5641,Industrielle,306575952,8592839
0101000020110F0000A4910398E8622D419529D0EEEA965641,Kollegium,306667196,8573116
0101000020110F00009F08E78FC8C229410A68BE3ADF9D5641,"Richigen, Dorf",306675515,8508779
0101000020110F00007C48C45B2E252C4142AF2987E5AF5641,"Kriens, Johanneskirche",307120029,8589716
0101000020110F000094A6260F848629419C6B749A9BCD5641,Langendorf,307378159,8500261
0101000020110F0000C40D749DA9D12841F1A65A720AD15641,Sorvilier,307385185,8500103
0101000020110F0000222D1A24E1D9294175549BE485B45641,Blattnerweg,307386752,8588911
0101000020110F0000A418F7C8551C2E41385C57B2A3FA5641,Elgg,307391788,8506014
0101000020110F0000B9E29B4F8B932E416C63087BC6F45641,Sirnach,307392748,8506010
0101000020110F00001F033D5B25AC2D41C924344E5ECA5641,Wilen bei Wollerau,307398859,8503295
0101000020110F000032DD42ADA457264196D854866D9B5641,"Fleurier, collège régional",307412725,8571855
0101000020110F0000ED60EB8CD37426419B5681BDC79C5641,Môtiers,307412745,8504286
0101000020110F00001CF7649AF68A26413B9B479A999E5641,Couvet,307412768,8504285
0101000020110F000048DBFCD02C9B26411EC4537BD69F5641,La Presta - Mines d' Asphalte,307412779,8504284
0101000020110F00008D0A875D28FC2D41E1D99FF88AE55641,"Hittnau, Oberdorf",307444867,8573544
0101000020110F0000226D824168FF2D415FB4B4A7F6E45641,"Hittnau, Luppmen",307444875,8573543
0101000020110F0000B6A8D7CA3AEF2D41C0FC3F3379E45641,Furt,307446906,8573541
0101000020110F000055B079575E082941D692F33B0BA65641,Hinterkappelen Bennenboden,307498677,8571346
0101000020110F0000C19F35F33AFE28416080548232A65641,Wohlen bei Bern Gemeindehaus,307498699,8507779
0101000020110F0000835AA7E277C12D41802DC2785BE45641,"Pfäffikon, Faichrüti",307501797,8503566
0101000020110F000090E7078316F52B4106ABABEAA9FA5641,Platte,307513116,8572486
0101000020110F00005737CBF958472C4107F2D7327CB45641,"Luzern, Utenberg",307533429,8573057
0101000020110F0000C4EF7CE726472C4186AF9EC367B45641,"Luzern, Utenberg",307533432,8573057
0101000020110F00000BC0AAE3BF452941D105CC8CDD535641,Krummenbach,307629280,8591772
0101000020110F00005EEECE4434FE2C417BD807C40DD85641,Langmoos,307632181,8590708
0101000020110F0000EF3A795804EE2B41F495C6F2CDF95641,Sommerhaldenstrasse,307645672,8572484
0101000020110F0000E55086BF55F22B41A409CB3251FA5641,Langmatt,307645673,8572485
0101000020110F0000A296BEE159A82E41D6AA63DDB5D05641,Breiten,307706286,8574443
0101000020110F00005167CC8689A82E415399C29AC5D05641,Breiten,307706289,8574443
0101000020110F0000B2A67E5377B02E416902089397D05641,Ottenhofen,307711871,8574439
0101000020110F0000E6BBA16C70B02E41FDF633699CD05641,Ottenhofen,307711875,8574439
0101000020110F000061CF8C3018AE2E4141CE961401D15641,Birkenhalde,307714747,8503981
0101000020110F0000B5F8BF7C40AE2E41F3C6C0C8F9D05641,Birkenhalde,307714751,8503981
0101000020110F0000B73FF793B3B42E410CDF60C8D3CF5641,Giegen,307719873,8574479
0101000020110F00001AAB625D0AE42B41DCA8C8875EAC5641,"Eigenthal, Eigenthalerhof",307725069,8508754
0101000020110F00003A7DAFF37FEC2B415F8F1EB98CAE5641,"Hergiswald, Holderchäppeli",307725170,8505663
0101000020110F00007A8A829522AC2E41BF19D9E994CF5641,Alpenblick,307729577,8573847
0101000020110F0000DA1D655F28AC2E4184DC71F691CF5641,Alpenblick,307729578,8573847
0101000020110F00007F23E78EDF3E2E41D7D47AE26ED75641,Tänler,307798244,8577343
0101000020110F0000957B03450738294141C7AFA3F0905641,"Vorderfultigen, Käserei",307822595,8507744
0101000020110F00001F6EF0FD092529415CE07812F8905641,"Hinterfultigen, Post",307822601,8507732
0101000020110F00001EEBA2A7DD2529415D78C11E8E905641,"Hinterfultigen, Sonnhalde",307822602,8571650
0101000020110F00001011EBEAC4F52841BE2EDCB7FE8D5641,"Schwarzenburg, Thunstrasse",307822607,8571691
0101000020110F00002F8753BB16F22841AC2F9610018E5641,Schwarzenburg Bahnhof,307822611,8577860
0101000020110F0000EFD1AC869D202C41ADC1B0FC2CB05641,"Kriens, Gallusstrasse",307858465,8589708
0101000020110F0000DC17983145182C41E11F66DED3AF5641,Südstrasse,307862796,8589743
0101000020110F0000398AD6A71BCE2941F2AAAA1F89FA5641,Lochacker,307962550,8588792
0101000020110F000025F82CEE9C3A2941B534B4B9C5C55641,"Arch, Gemeindezentrum",308034670,8589867
0101000020110F0000BD82DC9CF02E2C41E8FD178F23B05641,"Kriens, Südpol",308062519,8589767
0101000020110F0000906858FE6C9528411BA04778879A5641,"Bösingen, Tuftera",308077071,8570554
0101000020110F00001562A136563D29419A74104EA8C55641,Kreuz,308106271,8587325
0101000020110F0000FFF87E9E1F872541C0B861E266615641,Bière,308165414,8501096
0101000020110F0000FA50A957D0082C4149C17E1AC2AF5641,"Obernau, Dorf",308235069,8573046
0101000020110F00005B59A0F1BB3B2C411027C71DDEB35641,"Luzern, Löwenplatz",308240450,8577149
0101000020110F0000B3B8FABE84072841AFD3EECA61AE5641,"Tschugg, Matte",308304464,8504703
0101000020110F0000415DDBED54972841ABDE2C61B7C25641,"Evilard, place du village",308378846,8594272
0101000020110F0000448F78D8179D28417A17ED9D94C15641,Leubringenbahn / Funi Evilard,308378848,8504350
0101000020110F0000A5085BEA86C22C417E5A21285DE55641,Uitikon Waldegg,308478203,8503055
0101000020110F000098B7A5BD57DA294161EE47EDE9265641,"Ayer, Les Morasses",308502182,8570953
0101000020110F0000EF59BEEB04E32941AB9A1FEA55255641,Mottec,308502201,8505690
0101000020110F00001C3121438AE5294154722C0F8E455641,Flaschen,308521276,8501341
0101000020110F0000FF77418728F029411170F491A8455641,Mittelstation Torrentalp,308521277,8501340
0101000020110F00008DB2CB012E9429413D6B0A9B03355641,Vercorin Poste,308525671,8501714
0101000020110F0000FCCA04DB268A2C4125E036D91FEB5641,Schöneggstrasse,308622479,8517376
0101000020110F0000C63EDC755A882C410DCE070864EA5641,Bergfrieden,308622483,8502270
0101000020110F0000B60360A07F9429413F62B92920C65641,"Lohn-Ammannsegg, Kirche",308624138,8578096
0101000020110F0000C6FDE88C62102841C89D52EEC47B5641,"Le Bry, Village",308624583,8504905
0101000020110F00006198925E11132841FBB30332A27A5641,"Bry, Le, Geneivroz",308624622,8504907
0101000020110F000066B88962740928417D258E8EDB755641,"Sorens, Gérignoz",308624718,8504923
0101000020110F0000AC9DF07356882C41B49B7821C1E95641,Dietikon Stoffelbach,308626092,8502186
0101000020110F0000739298A357752C4145520A3B23E55641,Rudolfstetten Hofacker,308627830,8502187
0101000020110F0000CB4CCABE0A792C41B0210902EBE55641,Rudolfstetten,308630424,8502277
0101000020110F000091A694832D6C2C414638E11CB6E45641,Berikon-Widen,308632484,8502276
0101000020110F00007A5726A4FE852C417928BEAB51E85641,Reppischhof,308632866,8502278
0101000020110F00001158546B0E622C4162F60C14B7E45641,Widen Heinrüti,308636524,8502275
0101000020110F00005C6E8A6AD1612C410709AE39B9E35641,Zufikon Hammergut,308636571,8502188
0101000020110F0000AB1356CA195E2C416DE3705061E35641,Bibenlos-Sonnenhof,308636629,8517377
0101000020110F0000D48AC756BD2E2C415C16A6816EB15641,"Luzern, Steinhofrain",308898923,8589839
0101000020110F0000365F96DD2F282C41B7ADCD841FB15641,Dattenbergrain,309136781,8589701
0101000020110F00003670C474321E2C4182019A20C2B05641,Kriens (Sonnenberg),309153034,8530359
0101000020110F0000F2783CDB8B5329413DEC0EFA00C25641,"Bibern, Post",309211304,8571485
0101000020110F0000B5599643243529416597BC1433CB5641,Riedstrasse,309219507,8594099
0101000020110F0000303C75DA683129411F8B7C27F7CA5641,Bangertli,309219513,8593902
0101000020110F0000E69D5261CAE52D4115D6ADFDDFE75641,"Pfäffikon, Humbel",309220002,8503554
0101000020110F0000D01658EB863029418CA86FC889CA5641,Kastels,309220020,8594096
0101000020110F000070603ECFCB34294122769759D4CA5641,Ariston,309220091,8593864
0101000020110F000094185BFE39352941E16069DF68CA5641,"Bettlach, Ischlag",309220573,8594095
0101000020110F0000C0EFCF06673829413D1731F573CB5641,"Bettlach, Dorfplatz",309221471,8588207
0101000020110F0000500E4B49323A294154E31A19BBCA5641,"Bettlach, Post",309222730,8588209
0101000020110F0000BCF77F8B0F3B29413E4F9F9329CA5641,"Bettlach, Hochhaus",309224412,8594092
0101000020110F000029E243EF87032941F0864DF8BCCA5641,Cadotschstein,309231977,8577975
0101000020110F00003F512E611D032941CF0A66A286CC5641,Wäsmeli,309232442,8577978
0101000020110F00002239EE914C1429417186BBD93DCA5641,Veilchenstrasse,309233379,8594147
0101000020110F000004D123B858172941D638417369CA5641,Halden,309233471,8594120
0101000020110F0000A1C206F121112941F9875BDDE5CA5641,Holzerhütte,309233583,8577974
0101000020110F00003DFED7B65C16294130DC5A6E27C95641,Lingeriz 4,309234787,8594127
0101000020110F00007082732877122941C2E547D7D3C85641,Lingeriz 60,309234801,8594128
0101000020110F0000666C7F22B71329416A54E8F2A1CA5641,Alpenblick,309235202,8594103
0101000020110F000046936E0B981429412273BD93CBC85641,Karl Mathy,309235500,8594123
0101000020110F000068703CDB0F142941F3E31F30C1C85641,Karl Mathy,309235504,8594123
0101000020110F0000C47857DD371429415594834DDFCA5641,Waldegg,309235565,8594148
0101000020110F00005126A035311D2941333C5A00EBCC5641,Bettlachrank,309235745,8577976
0101000020110F00008A48234D851629418DDF9F98CCCA5641,Grubenweg,309236851,8594118
0101000020110F000057ADFC38BA16294149FAC04606C95641,Simplon,309237037,8594143
0101000020110F00001FC71ADB241F294109949B9725CB5641,Allmend,309237564,8594102
0101000020110F0000D10B0100D6202941290B1DA0CCC85641,Bucheggstrasse,309237899,8588645
0101000020110F0000D122669E851A294124A8655666C85641,Eichholz,309237961,8594112
0101000020110F00003FE13B1100192941BB4D6257DCCA5641,Bellevue,309238140,8594109
0101000020110F00009F3E2B50A01A294168F36C8A6FCA5641,Schmelzi,309238269,8577972
0101000020110F000028CB18A8321D294194FB0FA4C3C95641,Bürgerhaus,309238858,8577942
0101000020110F000043E37F4C5D1A2941755D2F629FC95641,"Bahnhof Nord, Eterna",309238869,8594108
0101000020110F0000D2623A67F0172941DE59329B75C95641,Friedhof,309239015,8594116
0101000020110F00003C1DEF7B661B2941475BE3185DCA5641,Schmelzi,309239071,8577972
0101000020110F00004AE5B1D6121B2941BD7225076BC95641,"Grenchen Nord, Bahnhof",309239301,8577943
0101000020110F0000BD162473BD1D294119F5674541C85641,Römerbrunnen,309239401,8594140
0101000020110F0000C0C1A3CCFA1E29418ED7B380EFCA5641,Standweg,309239634,8594145
0101000020110F0000624DB394561E2941E819C88758CA5641,Oele,309240431,8577940
0101000020110F0000FF72BFB7DE2129412043ED84D9C95641,Industrie Zentrum,309241079,8594121
0101000020110F00009720C11C922C294119A3AECEE9C95641,Flurstrasse Süd,309241111,8577964
0101000020110F00002BDF767E91202941478B42DD6FCA5641,Alpenstrasse,309241437,8594104
0101000020110F0000F01EE78D5B242941D6EA065FC8C95641,McDonald's,309241543,8577962
0101000020110F0000F2891BF781282941DEF0904E7DCA5641,Sunnepark Nord,309241748,8594106
0101000020110F0000D471C603FF2B2941D14E79BBAECA5641,Obere Flurstrasse,309241773,8594133
0101000020110F000072B75132E52129417903565EF0C95641,Industrie Zentrum,309242058,8594121
0101000020110F0000D4D01466C62429413887B8158CCA5641,M. Schürer-Strasse,309242089,8594130
0101000020110F00007A7B040FDC222941F97B94DB8FC95641,Girardstrasse,309242100,8594117
0101000020110F0000F9FA3C0105252941AE185097D5CA5641,Kastels Grenchen,309242301,8594124
0101000020110F00007638C336C32B294143CE5487B1C85641,Brüel,309242544,8594110
0101000020110F00000D522108952E2941C892B2ACB0C95641,Lebernstrasse,309242577,8594125
0101000020110F0000C7D25F510D2B29419B7A66CD92C95641,Leuzigenstrasse,309242860,8594126
0101000020110F0000250CD9749C2629415087C46163C95641,Eigerweg,309242866,8594113
0101000020110F00005230A848902A29410FA85C794EC55641,"Staad, Reiherstrasse",309243517,8577937
0101000020110F0000898148D1AC5A2841F6785D133B6E5641,Charmey,309270211,8530021
0101000020110F000043128964DF7B2841EB914264676F5641,Vounetse,309270215,8530022
0101000020110F00009A6257806B412D4149DD308CA46B5641,Gemsstock,309275938,8505190
0101000020110F000067222F9B9F703041C7A0F3C160885641,Weisshornbahn Talstation,309278064,8509160
0101000020110F0000E7140144EE6930418F9AE30ACF885641,Weisshornbahn Mittelstation,309278066,8509282
0101000020110F00004174A209825F3041468045DD48895641,Weisshornbahn Bergstation,309278104,8509162
0101000020110F00005861389D78602E414765DEBFF00D5641,"Lugano, S. Nicolao",309358183,8591613
0101000020110F0000520D2A60FE602E41496A8131E70D5641,"Lugano, S. Nicolao",309358184,8591613
0101000020110F00004D37F9425A632E41FF4FBC33C60D5641,"Lugano, Stazione Piazza Besso",309367272,8575286
0101000020110F000097FD423400632E415C310D1FC80D5641,"Lugano, Stazione Piazza Besso",309367273,8575286
0101000020110F00005E98BCE53D632E4152B0CF32B70C5641,"Lugano, Tassino",309379560,8591618
0101000020110F00007DC4E6D6CB622E41FC450132A80C5641,"Lugano, Tassino",309379564,8591618
0101000020110F0000004C43A5D52929411D474F6CE6C45641,"Staad, Käserei",309380757,8577938
0101000020110F000077C79C874BFB2D4158BBFEB5F0EB5641,"Schalchen, altes Schulhaus",309387074,8581691
0101000020110F00004B8B2BEEFDFB2D4154D44311E7E95641,Hermatswil,309387081,8503555
0101000020110F0000890C13514A682E41834793FF490D5641,"Lugano, Piazza Rezzonico",309389487,8575245
0101000020110F0000B58F4309066A2E415EB7F26E6E0D5641,"Lugano, Piazza Manzoni",309389514,8587432
0101000020110F0000C45CDA4B8EF92D4108D1DC68C5E55641,"Hittnau, Sonne",309400360,8503852
0101000020110F00000B48C1A2981E2D4145974198DDE75641,Zoo,309492432,8591442
0101000020110F0000B5501C7E81AD304152924AE3BC5C5641,Corviglia,309543390,8509273
0101000020110F00007453A843D7AD3041145DD2B7AF5C5641,Corviglia,309543392,8509272
0101000020110F0000C128A529DCB53041792DE151475B5641,Sankt Moritz,309543453,8509270
0101000020110F0000CDB46154C5B43041D0417DC0C25B5641,Chantarella,309543456,8509271
0101000020110F0000ECB43A4628A32741E17A19FB4F165641,Le Châtelard Village,309588279,8501566
0101000020110F0000B189541B3DA32741C6A2F1408F165641,Le Châtelard VS,309590223,8530686
0101000020110F0000CA46082B91082D4111D9125BF8EC5641,Bahnhof Oerlikon Ost,309675859,8591063
0101000020110F0000C4755AC6430D2D41E3C8DEE118ED5641,Leutschenbach,309676199,8591256
0101000020110F00008768F9E887DC2C41F35FABEAAEE55641,Triemli,309679740,8503610
0101000020110F000023B12DE810B3274161D2DDA7C9195641,Finhaut,309727946,8501565
0101000020110F0000CE82E5D1818E2D412BB08FF8B2EE5641,Eselriet,309838446,8503370
0101000020110F00007F1BD0D9CC042F410FB94BEC93F05641,Uzwil Bahnhof,309956811,8573929
0101000020110F00004360C2D094062F41C14E8BCABBF05641,Uzwil Mühlehof,309956815,8573930
0101000020110F000095391C91A00B2F41565D0C2A9BF05641,Uzwil Coop,309956819,8581593
0101000020110F0000D5E8AB7C880A2F41F68C4D0200F15641,Uzwil Fabrikstrasse,309956821,8506681
0101000020110F0000CBF947DC2A0D2F41FDD890FDF3F05641,Uzwil Gupfenstrasse,309956822,8506725
0101000020110F00008D8A7A08060B2F41D28E064669F15641,Uzwil Schöntal,309956823,8506735
0101000020110F00008B02BD7B830E2F41DD9F95F203F25641,Niederuzwil Marienfried,309956824,8573931
0101000020110F0000587B06EFBE122F41426A7ABC27F25641,Niederuzwil Augarten,309956825,8506874
0101000020110F0000C453FA1799182F4183A8051317F25641,Oberbüren Buchental,309956826,8506577
0101000020110F000098C6E9F2301C2F4159CBAF73A9F25641,Oberbüren Glattfeld,309956827,8573932
0101000020110F00002291CD1F2E1E2F419BD600EC0CF35641,Oberbüren Post,309956828,8506580
0101000020110F00003A00F561150A2F41E091CE9F4BF25641,Niederuzwil Wespiwiese,309956830,8506728
0101000020110F00000BAB3DC30D062F41EAFFA510A8F25641,Luxenburg,309956832,8506578
0101000020110F000004AC9F2F27712E4129216856E7115641,"Canobbio, Trevano Corba",309981453,8579005
0101000020110F00000B528BF0BE732E411CDAD0EC9F125641,Canobbio Stazione,309987154,8505386
0101000020110F00008B6250E79E1E2C41921B53FEA9AF5641,Pilatus-Bahnen,310005930,8589732
0101000020110F00009B99FAD00E2F27413B1CB0A68CBA5641,Gare,310030244,8504764
0101000020110F0000E5335A3C2E7B2E4151C79CDD6C165641,Lugaggia,310190023,8578993
